Customer_ID,Order_ID,Order_Date,Product_Category,Product_Sub_Category,Quantity,Price,Discount,Customer_Location,Revenue,Order_Day,Order_Month,Order_Year,Order_Month_Period,Segment
CUST_013202,ORD_00101957,2023-04-14,Books,Fiction,7,28.55,0.0,TN,199.85,Friday,April,2023,2023-04,Gold
CUST_011240,ORD_00103641,2023-04-14,Beauty,Personal Care,1,97.16,0.15,TX,82.586,Friday,April,2023,2023-04,Gold
CUST_012604,ORD_00104102,2023-04-14,Beauty,Beauty Tools,3,45.71,0.0,MA,137.13,Friday,April,2023,2023-04,Gold
CUST_010952,ORD_00102795,2023-04-14,Clothing,Womens Dresses,1,164.72,0.0,WI,164.72,Friday,April,2023,2023-04,Silver
CUST_013304,ORD_00103900,2023-04-15,Sports,Winter Sports,1,83.45,0.25,OH,62.5875,Saturday,April,2023,2023-04,Gold
CUST_011012,ORD_00104998,2023-04-15,Beauty,Makeup,5,142.54,0.0,CA,712.7,Saturday,April,2023,2023-04,Gold
CUST_011990,ORD_00100119,2023-04-15,Beauty,Hair Care,2,34.8,0.14,NY,59.856,Saturday,April,2023,2023-04,Silver
CUST_014093,ORD_00101638,2023-04-15,Beauty,Personal Care,4,77.91,0.19,MD,252.4284,Saturday,April,2023,2023-04,Silver
CUST_013483,ORD_00100521,2023-04-15,Beauty,Beauty Tools,1,97.62,0.09,TX,88.8342,Saturday,April,2023,2023-04,Silver
CUST_014618,ORD_00102249,2023-04-15,Clothing,Accessories,1,134.44,0.0,LA,134.44,Saturday,April,2023,2023-04,Diamond
CUST_014022,ORD_00100140,2023-04-16,Electronics,Smart Watches,5,709.09,0.0,TN,3545.45,Sunday,April,2023,2023-04,Diamond
CUST_012655,ORD_00100822,2023-04-16,Beauty,Personal Care,1,115.74,0.0,NC,115.74,Sunday,April,2023,2023-04,Silver
CUST_012090,ORD_00100572,2023-04-16,Sports,Cycling,1,442.35,0.23,IN,340.6095,Sunday,April,2023,2023-04,Silver
CUST_014691,ORD_00103226,2023-04-16,Home & Garden,Gardening Tools,2,269.83,0.0,FL,539.66,Sunday,April,2023,2023-04,Gold
CUST_013370,ORD_00101936,2023-04-17,Books,Magazines,1,51.02,0.19,NY,41.3262,Monday,April,2023,2023-04,Silver
CUST_010747,ORD_00104740,2023-04-17,Books,Fiction,1,23.14,0.39,SC,14.1154,Monday,April,2023,2023-04,Silver
CUST_011176,ORD_00102615,2023-04-17,Beauty,Makeup,3,68.71,0.0,CA,206.13,Monday,April,2023,2023-04,Silver
CUST_012178,ORD_00102516,2023-04-17,Beauty,Fragrances,2,94.08,0.0,OR,188.16,Monday,April,2023,2023-04,Silver
CUST_012520,ORD_00100584,2023-04-17,Clothing,Accessories,1,96.81,0.35,TX,62.9265,Monday,April,2023,2023-04,Silver
CUST_013499,ORD_00100961,2023-04-17,Clothing,Womens Dresses,2,116.32,0.0,IN,232.64,Monday,April,2023,2023-04,Gold
CUST_011440,ORD_00104197,2023-04-17,Books,Comics,3,44.61,0.0,MD,133.83,Monday,April,2023,2023-04,Gold
CUST_011306,ORD_00100728,2023-04-17,Books,Comics,3,43.18,0.0,MD,129.54,Monday,April,2023,2023-04,Silver
CUST_011052,ORD_00100752,2023-04-17,Books,Magazines,1,28.74,0.0,CT,28.74,Monday,April,2023,2023-04,Silver
CUST_011330,ORD_00101556,2023-04-18,Books,Fiction,3,12.75,0.0,UT,38.25,Tuesday,April,2023,2023-04,Silver
CUST_013102,ORD_00101761,2023-04-18,Electronics,Laptops,1,246.91,0.0,CT,246.91,Tuesday,April,2023,2023-04,Silver
CUST_011939,ORD_00102080,2023-04-18,Clothing,Sportswear,2,39.24,0.16,AZ,65.9232,Tuesday,April,2023,2023-04,Silver
CUST_011652,ORD_00104125,2023-04-18,Sports,Water Sports,5,489.79,0.0,MD,2448.95,Tuesday,April,2023,2023-04,Gold
CUST_014779,ORD_00101834,2023-04-19,Beauty,Beauty Tools,1,72.87,0.0,CO,72.87,Wednesday,April,2023,2023-04,Silver
CUST_014133,ORD_00102002,2023-04-19,Clothing,Womens Dresses,1,91.43,0.35,MA,59.4295,Wednesday,April,2023,2023-04,Silver
CUST_010414,ORD_00101081,2023-04-19,Books,Fiction,1,51.76,0.0,WA,51.76,Wednesday,April,2023,2023-04,Silver
CUST_014837,ORD_00101395,2023-04-19,Home & Garden,Kitchen Appliances,3,785.29,0.0,MA,2355.87,Wednesday,April,2023,2023-04,Gold
CUST_013404,ORD_00104136,2023-04-19,Books,Fiction,1,38.62,0.0,IN,38.62,Wednesday,April,2023,2023-04,Silver
CUST_014239,ORD_00102316,2023-04-19,Books,Fiction,4,52.79,0.0,AL,211.16,Wednesday,April,2023,2023-04,Silver
CUST_013402,ORD_00100960,2023-04-19,Beauty,Personal Care,3,10.45,0.0,MA,31.35,Wednesday,April,2023,2023-04,Silver
CUST_010077,ORD_00101845,2023-04-19,Sports,Cycling,4,274.25,0.18,FL,899.54,Wednesday,April,2023,2023-04,Gold
CUST_014016,ORD_00100122,2023-04-19,Books,Educational,1,56.27,0.0,OR,56.27,Wednesday,April,2023,2023-04,Silver
CUST_013929,ORD_00103335,2023-04-19,Clothing,Jeans,1,245.2,0.0,CA,245.2,Wednesday,April,2023,2023-04,Silver
CUST_011077,ORD_00104046,2023-04-19,Electronics,Smart Watches,2,1953.35,0.0,NJ,3906.7,Wednesday,April,2023,2023-04,Diamond
CUST_014394,ORD_00100939,2023-04-20,Clothing,Shoes,1,176.03,0.0,MO,176.03,Thursday,April,2023,2023-04,Silver
CUST_010033,ORD_00102992,2023-04-20,Books,Fiction,1,8.73,0.0,VA,8.73,Thursday,April,2023,2023-04,Silver
CUST_013387,ORD_00103007,2023-04-20,Home & Garden,Kitchen Appliances,2,607.71,0.0,PA,1215.42,Thursday,April,2023,2023-04,Gold
CUST_013196,ORD_00101164,2023-04-20,Beauty,Beauty Tools,2,17.16,0.0,FL,34.32,Thursday,April,2023,2023-04,Gold
CUST_010046,ORD_00100093,2023-04-20,Books,Non-Fiction,4,36.87,0.0,SC,147.48,Thursday,April,2023,2023-04,Silver
CUST_011278,ORD_00100877,2023-04-20,Electronics,Smartphones,7,1613.0,0.0,MN,11291.0,Thursday,April,2023,2023-04,Diamond
CUST_011469,ORD_00100451,2023-04-20,Electronics,Smart Watches,1,1186.93,0.0,OH,1186.93,Thursday,April,2023,2023-04,Diamond
CUST_012470,ORD_00104155,2023-04-20,Beauty,Fragrances,2,47.89,0.0,KY,95.78,Thursday,April,2023,2023-04,Gold
CUST_012659,ORD_00103554,2023-04-20,Electronics,Headphones,5,861.03,0.0,MI,4305.15,Thursday,April,2023,2023-04,Diamond
CUST_013777,ORD_00102005,2023-04-20,Beauty,Skincare,1,64.87,0.0,CT,64.87,Thursday,April,2023,2023-04,Silver
CUST_012915,ORD_00103763,2023-04-20,Clothing,Mens Shirts,2,171.07,0.0,OK,342.14,Thursday,April,2023,2023-04,Gold
CUST_014029,ORD_00104194,2023-04-20,Books,Non-Fiction,2,12.69,0.0,MI,25.38,Thursday,April,2023,2023-04,Gold
CUST_014700,ORD_00103783,2023-04-21,Clothing,Womens Dresses,5,30.72,0.08,GA,141.312,Friday,April,2023,2023-04,Silver
CUST_014929,ORD_00102518,2023-04-21,Sports,Cycling,2,485.66,0.39,NY,592.5052,Friday,April,2023,2023-04,Gold
CUST_013725,ORD_00101300,2023-04-21,Electronics,Tablets,2,155.95,0.0,GA,311.9,Friday,April,2023,2023-04,Silver
CUST_013044,ORD_00100206,2023-04-21,Beauty,Makeup,6,90.28,0.0,WI,541.68,Friday,April,2023,2023-04,Gold
CUST_012549,ORD_00100117,2023-04-21,Sports,Fitness Equipment,1,368.16,0.39,UT,224.5776,Friday,April,2023,2023-04,Silver
CUST_010817,ORD_00104021,2023-04-21,Sports,Winter Sports,1,359.91,0.0,OH,359.91,Friday,April,2023,2023-04,Silver
CUST_013288,ORD_00103177,2023-04-22,Books,Comics,5,58.36,0.37,OH,183.834,Saturday,April,2023,2023-04,Gold
CUST_012780,ORD_00100041,2023-04-22,Clothing,Womens Dresses,1,33.11,0.0,MA,33.11,Saturday,April,2023,2023-04,Silver
CUST_011586,ORD_00102413,2023-04-22,Clothing,Womens Dresses,3,62.76,0.0,MI,188.28,Saturday,April,2023,2023-04,Silver
CUST_013809,ORD_00101910,2023-04-22,Electronics,Laptops,1,756.99,0.19,UT,613.1619,Saturday,April,2023,2023-04,Gold
CUST_014687,ORD_00103128,2023-04-22,Books,Magazines,2,42.5,0.11,MO,75.65,Saturday,April,2023,2023-04,Silver
CUST_012212,ORD_00101883,2023-04-22,Electronics,Smartphones,2,896.0,0.0,LA,1792.0,Saturday,April,2023,2023-04,Diamond
CUST_010729,ORD_00101677,2023-04-22,Beauty,Personal Care,1,20.78,0.1,PA,18.702,Saturday,April,2023,2023-04,Silver
CUST_010468,ORD_00102129,2023-04-22,Sports,Water Sports,1,215.33,0.48,MI,111.9716,Saturday,April,2023,2023-04,Silver
CUST_013890,ORD_00101598,2023-04-22,Home & Garden,Bedding,6,703.53,0.41,MI,2490.4962,Saturday,April,2023,2023-04,Gold
CUST_010767,ORD_00104031,2023-04-22,Clothing,Accessories,6,63.38,0.13,AL,330.8436,Saturday,April,2023,2023-04,Diamond
CUST_013153,ORD_00104353,2023-04-23,Clothing,Shoes,3,158.42,0.0,PA,475.26,Sunday,April,2023,2023-04,Gold
CUST_010386,ORD_00100020,2023-04-23,Clothing,Sportswear,1,156.13,0.0,MN,156.13,Sunday,April,2023,2023-04,Silver
CUST_014118,ORD_00101682,2023-04-23,Books,Comics,6,41.09,0.08,TX,226.8168,Sunday,April,2023,2023-04,Gold
CUST_014140,ORD_00101465,2023-04-24,Beauty,Skincare,2,102.54,0.09,IN,186.6228,Monday,April,2023,2023-04,Silver
CUST_012249,ORD_00104773,2023-04-24,Clothing,Mens Shirts,1,24.53,0.34,CO,16.1898,Monday,April,2023,2023-04,Silver
CUST_011514,ORD_00101147,2023-04-24,Beauty,Makeup,1,11.07,0.0,MA,11.07,Monday,April,2023,2023-04,Silver
CUST_011249,ORD_00104111,2023-04-24,Clothing,Mens Shirts,1,270.87,0.0,CO,270.87,Monday,April,2023,2023-04,Silver
CUST_010404,ORD_00103418,2023-04-24,Electronics,Smart Watches,1,1257.29,0.0,WI,1257.29,Monday,April,2023,2023-04,Gold
CUST_011161,ORD_00100621,2023-04-24,Sports,Team Sports,3,426.27,0.34,MN,844.0146,Monday,April,2023,2023-04,Gold
CUST_011626,ORD_00101791,2023-04-24,Clothing,Jeans,1,260.04,0.0,WA,260.04,Monday,April,2023,2023-04,Silver
CUST_010353,ORD_00101992,2023-04-24,Electronics,Tablets,4,1864.28,0.0,NJ,7457.12,Monday,April,2023,2023-04,Diamond
CUST_013400,ORD_00103109,2023-04-25,Sports,Outdoor Gear,1,96.92,0.13,CA,84.3204,Tuesday,April,2023,2023-04,Silver
CUST_012424,ORD_00103931,2023-04-25,Books,Fiction,1,40.62,0.0,MI,40.62,Tuesday,April,2023,2023-04,Silver
CUST_014750,ORD_00102376,2023-04-25,Beauty,Makeup,3,81.25,0.0,MN,243.75,Tuesday,April,2023,2023-04,Silver
CUST_012873,ORD_00104001,2023-04-25,Beauty,Makeup,1,139.16,0.17,MO,115.5028,Tuesday,April,2023,2023-04,Gold
CUST_013433,ORD_00102767,2023-04-25,Sports,Winter Sports,1,74.55,0.0,NY,74.55,Tuesday,April,2023,2023-04,Silver
CUST_011895,ORD_00104457,2023-04-25,Sports,Cycling,1,254.37,0.21,TX,200.9523,Tuesday,April,2023,2023-04,Gold
CUST_013521,ORD_00102405,2023-04-25,Beauty,Fragrances,1,129.55,0.08,KY,119.186,Tuesday,April,2023,2023-04,Silver
CUST_014371,ORD_00103054,2023-04-26,Sports,Water Sports,1,473.29,0.0,CO,473.29,Wednesday,April,2023,2023-04,Gold
CUST_012266,ORD_00103006,2023-04-26,Sports,Fitness Equipment,7,263.39,0.2,SC,1474.984,Wednesday,April,2023,2023-04,Gold
CUST_010734,ORD_00100985,2023-04-26,Beauty,Fragrances,1,126.44,0.0,VA,126.44,Wednesday,April,2023,2023-04,Silver
CUST_013020,ORD_00101117,2023-04-26,Sports,Water Sports,3,306.78,0.27,AL,671.8482,Wednesday,April,2023,2023-04,Gold
CUST_013112,ORD_00103179,2023-04-26,Clothing,Shoes,6,206.98,0.0,IN,1241.88,Wednesday,April,2023,2023-04,Gold
CUST_013058,ORD_00101780,2023-04-26,Home & Garden,Storage,1,661.46,0.0,MO,661.46,Wednesday,April,2023,2023-04,Gold
CUST_010158,ORD_00104334,2023-04-26,Home & Garden,Home Decor,1,652.37,0.14,AZ,561.0382,Wednesday,April,2023,2023-04,Gold
CUST_014185,ORD_00100519,2023-04-26,Sports,Fitness Equipment,1,174.76,0.0,MO,174.76,Wednesday,April,2023,2023-04,Diamond
CUST_011367,ORD_00100727,2023-04-26,Clothing,Sportswear,1,280.32,0.2,OK,224.256,Wednesday,April,2023,2023-04,Silver
CUST_011489,ORD_00103660,2023-04-26,Clothing,Mens Shirts,1,166.64,0.0,NC,166.64,Wednesday,April,2023,2023-04,Gold
CUST_011794,ORD_00102199,2023-04-26,Home & Garden,Gardening Tools,1,119.02,0.33,MN,79.7434,Wednesday,April,2023,2023-04,Gold
CUST_011757,ORD_00103401,2023-04-26,Sports,Cycling,1,245.57,0.0,MN,245.57,Wednesday,April,2023,2023-04,Silver
CUST_013438,ORD_00100657,2023-04-26,Books,Non-Fiction,2,41.47,0.0,MD,82.94,Wednesday,April,2023,2023-04,Silver
CUST_012316,ORD_00100716,2023-04-27,Electronics,Headphones,2,1350.39,0.0,OH,2700.78,Thursday,April,2023,2023-04,Gold
CUST_010411,ORD_00104942,2023-04-27,Home & Garden,Gardening Tools,1,545.25,0.14,FL,468.915,Thursday,April,2023,2023-04,Gold
CUST_010051,ORD_00101057,2023-04-27,Beauty,Hair Care,3,31.29,0.0,AL,93.87,Thursday,April,2023,2023-04,Diamond
CUST_012752,ORD_00101932,2023-04-27,Clothing,Shoes,1,116.15,0.0,IL,116.15,Thursday,April,2023,2023-04,Silver
CUST_013718,ORD_00102122,2023-04-27,Electronics,Headphones,2,1872.72,0.09,MD,3408.3504,Thursday,April,2023,2023-04,Diamond
CUST_013637,ORD_00104618,2023-04-27,Home & Garden,Storage,1,98.41,0.17,LA,81.6803,Thursday,April,2023,2023-04,Silver
CUST_014310,ORD_00100222,2023-04-27,Beauty,Skincare,4,142.61,0.0,LA,570.44,Thursday,April,2023,2023-04,Gold
CUST_014198,ORD_00100248,2023-04-27,Home & Garden,Gardening Tools,2,80.63,0.0,MN,161.26,Thursday,April,2023,2023-04,Gold
CUST_012044,ORD_00102643,2023-04-27,Beauty,Makeup,8,17.02,0.27,TX,99.3968,Thursday,April,2023,2023-04,Gold
CUST_013109,ORD_00103484,2023-04-28,Electronics,Smartphones,3,968.09,0.0,CO,2904.27,Friday,April,2023,2023-04,Gold
CUST_013257,ORD_00104089,2023-04-28,Electronics,Smartphones,1,234.8,0.0,IL,234.8,Friday,April,2023,2023-04,Gold
CUST_011799,ORD_00102013,2023-04-28,Electronics,Smartphones,1,354.82,0.0,GA,354.82,Friday,April,2023,2023-04,Gold
CUST_014996,ORD_00104636,2023-04-28,Books,Fiction,3,27.82,0.0,NJ,83.46,Friday,April,2023,2023-04,Silver
CUST_010012,ORD_00103002,2023-04-28,Books,Comics,1,58.04,0.0,NC,58.04,Friday,April,2023,2023-04,Silver
CUST_010073,ORD_00100780,2023-04-28,Beauty,Hair Care,1,43.16,0.0,CT,43.16,Friday,April,2023,2023-04,Gold
CUST_010380,ORD_00104344,2023-04-28,Books,Fiction,1,17.78,0.49,AZ,9.0678,Friday,April,2023,2023-04,Gold
CUST_014060,ORD_00104750,2023-04-29,Clothing,Womens Dresses,2,224.76,0.06,MN,422.5488,Saturday,April,2023,2023-04,Gold
CUST_012649,ORD_00100163,2023-04-29,Books,Comics,2,39.81,0.05,OK,75.639,Saturday,April,2023,2023-04,Silver
CUST_010704,ORD_00100497,2023-04-29,Beauty,Makeup,1,22.82,0.0,NJ,22.82,Saturday,April,2023,2023-04,Silver
CUST_014280,ORD_00101072,2023-04-29,Electronics,Tablets,2,1652.19,0.42,WI,1916.5404,Saturday,April,2023,2023-04,Gold
CUST_013735,ORD_00104926,2023-04-29,Electronics,Smart Watches,1,1169.22,0.0,NJ,1169.22,Saturday,April,2023,2023-04,Gold
CUST_013656,ORD_00101701,2023-04-29,Books,Magazines,10,24.99,0.0,GA,249.9,Saturday,April,2023,2023-04,Silver
CUST_012445,ORD_00102882,2023-04-29,Sports,Water Sports,4,375.28,0.0,MI,1501.12,Saturday,April,2023,2023-04,Diamond
CUST_013714,ORD_00103996,2023-04-29,Sports,Winter Sports,1,174.55,0.0,NJ,174.55,Saturday,April,2023,2023-04,Gold
CUST_013481,ORD_00102200,2023-04-29,Clothing,Shoes,1,162.79,0.42,VA,94.4182,Saturday,April,2023,2023-04,Diamond
CUST_013551,ORD_00102336,2023-04-30,Clothing,Accessories,3,47.09,0.0,MI,141.27,Sunday,April,2023,2023-04,Silver
CUST_014514,ORD_00101243,2023-04-30,Home & Garden,Furniture,2,693.57,0.0,OR,1387.14,Sunday,April,2023,2023-04,Gold
CUST_011534,ORD_00104645,2023-04-30,Sports,Outdoor Gear,2,285.7,0.0,MA,571.4,Sunday,April,2023,2023-04,Gold
CUST_010179,ORD_00101425,2023-04-30,Clothing,Womens Dresses,3,83.51,0.12,TN,220.4664,Sunday,April,2023,2023-04,Silver
CUST_013670,ORD_00102575,2023-04-30,Beauty,Personal Care,1,38.25,0.0,GA,38.25,Sunday,April,2023,2023-04,Silver
CUST_014100,ORD_00102254,2023-05-01,Clothing,Accessories,2,283.32,0.0,LA,566.64,Monday,May,2023,2023-05,Gold
CUST_011139,ORD_00104322,2023-05-01,Beauty,Fragrances,2,72.88,0.0,CO,145.76,Monday,May,2023,2023-05,Gold
CUST_012576,ORD_00103511,2023-05-01,Books,Children Books,6,49.22,0.0,SC,295.32,Monday,May,2023,2023-05,Gold
CUST_012873,ORD_00102276,2023-05-01,Home & Garden,Gardening Tools,1,711.21,0.0,SC,711.21,Monday,May,2023,2023-05,Gold
CUST_014743,ORD_00103570,2023-05-02,Electronics,Tablets,6,308.52,0.0,TX,1851.12,Tuesday,May,2023,2023-05,Gold
CUST_013717,ORD_00103321,2023-05-02,Clothing,Jeans,2,270.0,0.0,UT,540.0,Tuesday,May,2023,2023-05,Gold
CUST_011357,ORD_00102179,2023-05-02,Home & Garden,Home Decor,2,164.17,0.0,GA,328.34,Tuesday,May,2023,2023-05,Diamond
CUST_013026,ORD_00101478,2023-05-02,Sports,Water Sports,3,434.3,0.0,VA,1302.9,Tuesday,May,2023,2023-05,Gold
CUST_012178,ORD_00101793,2023-05-02,Books,Children Books,2,47.65,0.0,KY,95.3,Tuesday,May,2023,2023-05,Silver
CUST_013236,ORD_00104539,2023-05-03,Electronics,Smart Watches,3,448.78,0.0,CT,1346.34,Wednesday,May,2023,2023-05,Diamond
CUST_011521,ORD_00104033,2023-05-03,Electronics,Tablets,2,700.07,0.0,UT,1400.14,Wednesday,May,2023,2023-05,Gold
CUST_014055,ORD_00102560,2023-05-03,Home & Garden,Furniture,1,741.22,0.0,WA,741.22,Wednesday,May,2023,2023-05,Gold
CUST_014986,ORD_00102392,2023-05-03,Beauty,Makeup,2,62.76,0.0,MA,125.52,Wednesday,May,2023,2023-05,Silver
CUST_014884,ORD_00103111,2023-05-03,Beauty,Fragrances,1,61.34,0.47,MN,32.5102,Wednesday,May,2023,2023-05,Silver
CUST_011439,ORD_00100566,2023-05-03,Electronics,Gaming Consoles,1,479.36,0.0,CA,479.36,Wednesday,May,2023,2023-05,Gold
CUST_011263,ORD_00101402,2023-05-04,Home & Garden,Gardening Tools,2,782.3,0.16,UT,1314.264,Thursday,May,2023,2023-05,Gold
CUST_011317,ORD_00103377,2023-05-04,Books,Educational,1,31.38,0.0,AL,31.38,Thursday,May,2023,2023-05,Silver
CUST_011127,ORD_00102801,2023-05-04,Electronics,Laptops,1,1328.24,0.0,IL,1328.24,Thursday,May,2023,2023-05,Gold
CUST_013500,ORD_00104933,2023-05-04,Beauty,Personal Care,2,37.65,0.0,TN,75.3,Thursday,May,2023,2023-05,Gold
CUST_014404,ORD_00102572,2023-05-04,Home & Garden,Home Decor,2,706.27,0.0,MN,1412.54,Thursday,May,2023,2023-05,Gold
CUST_014099,ORD_00101343,2023-05-04,Sports,Cycling,1,221.48,0.19,UT,179.3988,Thursday,May,2023,2023-05,Gold
CUST_011718,ORD_00102457,2023-05-04,Books,Magazines,1,55.66,0.0,AL,55.66,Thursday,May,2023,2023-05,Silver
CUST_014931,ORD_00101815,2023-05-04,Electronics,Smart Watches,3,346.49,0.47,OR,550.9191,Thursday,May,2023,2023-05,Gold
CUST_011208,ORD_00100652,2023-05-04,Books,Non-Fiction,3,53.29,0.29,OH,113.5077,Thursday,May,2023,2023-05,Silver
CUST_012085,ORD_00101962,2023-05-05,Clothing,Accessories,9,22.34,0.0,CA,201.06,Friday,May,2023,2023-05,Silver
CUST_010912,ORD_00104778,2023-05-05,Home & Garden,Storage,1,413.71,0.0,GA,413.71,Friday,May,2023,2023-05,Silver
CUST_013081,ORD_00103181,2023-05-05,Clothing,Womens Dresses,1,148.89,0.0,CT,148.89,Friday,May,2023,2023-05,Silver
CUST_012864,ORD_00103974,2023-05-05,Clothing,Sportswear,6,94.48,0.0,MD,566.88,Friday,May,2023,2023-05,Gold
CUST_014336,ORD_00103244,2023-05-05,Beauty,Personal Care,2,110.06,0.0,MO,220.12,Friday,May,2023,2023-05,Gold
CUST_012467,ORD_00104382,2023-05-05,Clothing,Jeans,1,244.17,0.0,TX,244.17,Friday,May,2023,2023-05,Gold
CUST_014529,ORD_00101616,2023-05-05,Home & Garden,Furniture,1,65.03,0.13,LA,56.5761,Friday,May,2023,2023-05,Gold
CUST_013950,ORD_00101160,2023-05-05,Sports,Winter Sports,5,364.17,0.34,MN,1201.761,Friday,May,2023,2023-05,Gold
CUST_010996,ORD_00103972,2023-05-05,Sports,Outdoor Gear,1,91.91,0.06,GA,86.3954,Friday,May,2023,2023-05,Diamond
CUST_011146,ORD_00100598,2023-05-05,Electronics,Smartphones,7,1939.31,0.2,PA,10860.136,Friday,May,2023,2023-05,Diamond
CUST_010385,ORD_00103081,2023-05-06,Books,Educational,1,27.36,0.07,MO,25.4448,Saturday,May,2023,2023-05,Gold
CUST_012717,ORD_00100602,2023-05-06,Electronics,Headphones,2,1552.29,0.0,UT,3104.58,Saturday,May,2023,2023-05,Diamond
CUST_014115,ORD_00103976,2023-05-06,Electronics,Tablets,2,161.41,0.0,CT,322.82,Saturday,May,2023,2023-05,Silver
CUST_013312,ORD_00101297,2023-05-06,Clothing,Shoes,1,235.97,0.09,SC,214.7327,Saturday,May,2023,2023-05,Silver
CUST_011555,ORD_00100215,2023-05-06,Books,Fiction,1,47.6,0.0,CO,47.6,Saturday,May,2023,2023-05,Silver
CUST_011448,ORD_00104634,2023-05-06,Home & Garden,Storage,1,245.56,0.0,VA,245.56,Saturday,May,2023,2023-05,Gold
CUST_014613,ORD_00103075,2023-05-06,Clothing,Shoes,2,168.96,0.0,NC,337.92,Saturday,May,2023,2023-05,Gold
CUST_013602,ORD_00102453,2023-05-07,Books,Fiction,7,18.7,0.0,AL,130.9,Sunday,May,2023,2023-05,Gold
CUST_014824,ORD_00100749,2023-05-07,Books,Children Books,1,52.89,0.0,IN,52.89,Sunday,May,2023,2023-05,Silver
CUST_011213,ORD_00101390,2023-05-07,Home & Garden,Furniture,1,678.05,0.0,MI,678.05,Sunday,May,2023,2023-05,Gold
CUST_012904,ORD_00101466,2023-05-07,Electronics,Gaming Consoles,1,1111.77,0.36,MD,711.5328,Sunday,May,2023,2023-05,Gold
CUST_013771,ORD_00104478,2023-05-07,Sports,Cycling,2,429.46,0.0,CO,858.92,Sunday,May,2023,2023-05,Gold
CUST_011344,ORD_00101031,2023-05-07,Electronics,Smartphones,4,945.52,0.15,FL,3214.768,Sunday,May,2023,2023-05,Diamond
CUST_014454,ORD_00101848,2023-05-07,Electronics,Smartphones,7,1352.34,0.0,MI,9466.38,Sunday,May,2023,2023-05,Diamond
CUST_010454,ORD_00100337,2023-05-08,Sports,Outdoor Gear,2,491.63,0.0,IL,983.26,Monday,May,2023,2023-05,Gold
CUST_010070,ORD_00101519,2023-05-08,Books,Educational,1,34.97,0.36,GA,22.3808,Monday,May,2023,2023-05,Gold
CUST_013262,ORD_00104977,2023-05-09,Beauty,Personal Care,1,58.93,0.0,OH,58.93,Tuesday,May,2023,2023-05,Gold
CUST_014364,ORD_00103973,2023-05-09,Sports,Water Sports,2,371.21,0.0,CO,742.42,Tuesday,May,2023,2023-05,Gold
CUST_013691,ORD_00101926,2023-05-09,Beauty,Fragrances,2,141.39,0.0,MD,282.78,Tuesday,May,2023,2023-05,Gold
CUST_011673,ORD_00101653,2023-05-09,Electronics,Laptops,1,183.99,0.0,OR,183.99,Tuesday,May,2023,2023-05,Silver
CUST_014682,ORD_00101738,2023-05-09,Electronics,Tablets,7,1095.07,0.0,UT,7665.49,Tuesday,May,2023,2023-05,Diamond
CUST_014364,ORD_00100030,2023-05-09,Clothing,Sportswear,1,92.33,0.0,MO,92.33,Tuesday,May,2023,2023-05,Gold
CUST_011579,ORD_00100653,2023-05-10,Electronics,Headphones,3,1613.37,0.0,MN,4840.11,Wednesday,May,2023,2023-05,Diamond
CUST_014707,ORD_00101236,2023-05-10,Books,Educational,5,45.55,0.0,OH,227.75,Wednesday,May,2023,2023-05,Gold
CUST_011065,ORD_00103328,2023-05-10,Home & Garden,Bedding,1,270.04,0.0,CT,270.04,Wednesday,May,2023,2023-05,Gold
CUST_012295,ORD_00101570,2023-05-10,Sports,Winter Sports,1,462.36,0.08,FL,425.3712,Wednesday,May,2023,2023-05,Gold
CUST_014451,ORD_00102489,2023-05-10,Electronics,Laptops,1,126.57,0.46,NY,68.3478,Wednesday,May,2023,2023-05,Gold
CUST_014094,ORD_00102881,2023-05-10,Electronics,Laptops,6,390.82,0.0,VA,2344.92,Wednesday,May,2023,2023-05,Gold
CUST_013195,ORD_00101462,2023-05-10,Sports,Winter Sports,1,453.42,0.0,FL,453.42,Wednesday,May,2023,2023-05,Gold
CUST_012199,ORD_00102840,2023-05-11,Electronics,Gaming Consoles,1,1014.02,0.0,OH,1014.02,Thursday,May,2023,2023-05,Gold
CUST_010107,ORD_00103618,2023-05-11,Electronics,Gaming Consoles,2,1744.16,0.0,TX,3488.32,Thursday,May,2023,2023-05,Diamond
CUST_010699,ORD_00104091,2023-05-11,Sports,Outdoor Gear,1,498.01,0.11,MA,443.2289,Thursday,May,2023,2023-05,Gold
CUST_013829,ORD_00100108,2023-05-11,Sports,Winter Sports,1,379.58,0.0,WA,379.58,Thursday,May,2023,2023-05,Gold
CUST_013341,ORD_00104708,2023-05-11,Beauty,Personal Care,2,47.02,0.0,NJ,94.04,Thursday,May,2023,2023-05,Silver
CUST_010240,ORD_00104788,2023-05-11,Sports,Fitness Equipment,3,377.84,0.14,MI,974.8272,Thursday,May,2023,2023-05,Diamond
CUST_011234,ORD_00104503,2023-05-12,Books,Children Books,1,38.07,0.0,OH,38.07,Friday,May,2023,2023-05,Silver
CUST_012926,ORD_00100804,2023-05-12,Beauty,Beauty Tools,1,85.6,0.0,MI,85.6,Friday,May,2023,2023-05,Silver
CUST_014819,ORD_00101525,2023-05-12,Beauty,Skincare,1,77.63,0.0,UT,77.63,Friday,May,2023,2023-05,Silver
CUST_010974,ORD_00100359,2023-05-12,Electronics,Headphones,1,1475.19,0.0,NJ,1475.19,Friday,May,2023,2023-05,Gold
